"regiao";"sexo";"idade_quinquenal";"raca_cor";"educ_mae";"ocup_mae";"educ_pai";"ocup_pai";"educ";"pessoas";"classesocial";"rendafa";"rendarange";"ocup";"freq_esc";"peso";"peso_pond";"se_trab";"empregados";"estuda_atualmente"
"1685";5;2;2;1;1;9211;1;9211;1;3;4;15;15;5131;1;17905,814453125;1,14674270153046;1;1;3
"1686";5;1;3;2;3;9111;3;2142;4;7;5;14;7;NA;1;18119,259765625;1,16041231155396;4;0;1
"1687";5;1;2;1;2;9994;3;5221;4;4;4;14;14;NA;1;17240,107421875;1,1041088104248;4;0;1
"1688";5;2;2;3;1;9121;99;9997;1;3;2;500;1;9111;1;15624,5908203125;1,00064623355865;1;1;3
"1689";5;1;1;2;2;5142;2;1311;2;5;4;14;3;NA;1;14777,5166015625;0,946396946907043;4;0;1
"1690";5;1;2;3;2;5142;1;8332;2;4;4;14;3;NA;1;17240,107421875;1,1041088104248;2;0;3
"1691";5;2;3;1;1;9994;2;5414;2;5;4;14;2;NA;1;18708,482421875;1,19814789295197;2;0;3
"1692";5;2;1;1;2;9111;99;9998;1;3;4;14;3;NA;1;11934,92578125;0,764348864555359;4;0;1
"1693";5;1;1;1;2;5142;2;3431;2;7;4;14;2;NA;1;12120,4072265625;0,776227653026581;4;0;1
"1694";5;2;1;3;2;9994;1;7112;2;4;4;14;3;NA;1;15659,1728515625;1,00286090373993;2;0;2
"1695";5;1;3;3;1;9622;1;9622;2;5;4;14;3;9333;1;18119,259765625;1,16041231155396;1;1;2
"1696";5;2;2;2;1;9994;1;7231;2;4;4;14;3;NA;1;17905,814453125;1,14674270153046;2;0;2
"1697";5;2;2;3;1;9121;1;9211;2;5;2;900;2;9211;1;17146,333984375;1,09810316562653;1;1;3
"1698";5;1;2;3;99;9998;9;9211;2;6;2;1100;2;9211;1;18187,28515625;1,16476893424988;1;1;3
"1699";5;1;1;7;9;9211;1;9211;1;5;2;800;2;NA;1;13709,5;0,877997994422913;2;0;3
"1700";5;2;1;7;9;9121;1;9211;2;3;2;400;1;NA;1;12171,22265625;0,779482007026672;4;0;1
"1701";5;1;1;7;1;9211;1;9211;1;4;2;600;1;9211;1;18404,71484375;1,1786937713623;1;1;3
"1702";5;2;1;3;1;9994;1;6129;1;4;2;450;1;NA;1;19786,599609375;1,26719391345978;4;0;1
"1703";5;1;3;3;1;9994;9;9998;1;3;2;400;1;9211;1;20367,333984375;1,30438578128815;1;1;3
"1704";5;2;3;3;1;9211;99;9997;1;6;3;1100;2;NA;1;12647,625;0,809992253780365;2;0;3
"1705";5;2;3;4;1;9112;1;7131;1;7;3;14;4;9111;1;17736,947265625;1,13592791557312;1;1;3
"1706";5;1;3;3;99;9994;1;7112;1;4;4;14;5;9995;1;16072;1,02929961681366;1;1;3
"1707";5;2;1;1;1;5322;99;8211;2;4;4;14;6;NA;1;11925,5126953125;0,763746023178101;4;0;1
"1708";5;1;2;2;2;9994;2;8322;1;4;4;14;4;7212;1;16474,666015625;1,05508768558502;1;1;2
"1709";5;1;2;2;2;5120;1;7112;2;5;3;14;5;4222;1;16474,666015625;1,05508768558502;1;1;2
"1710";5;1;1;2;99;5223;99;8343;2;6;4;14;7;9329;1;12001,5380859375;0,768614947795868;1;1;1
"1711";5;1;2;5;1;9993;99;5414;2;8;1;14;5;NA;1;16200,341796875;1,03751909732819;3;0;3
"1712";5;2;2;3;99;9998;2;9996;2;3;3;14;2;NA;1;15758;1,00919008255005;4;0;2
"1713";5;2;1;3;1;9998;1;9211;1;3;3;800;2;NA;1;12895,619140625;0,82587456703186;4;0;1
"1714";5;2;3;997;1;9994;1;9211;2;8;3;1200;2;9111;1;17036,94921875;1,09109795093536;1;1;3
"1715";5;1;1;3;1;9994;1;7131;2;4;3;600;1;NA;1;16917,80859375;1,08346784114838;4;0;1
"1716";5;1;2;3;1;9111;1;7214;2;3;4;1500;3;9329;1;16262,181640625;1,04147946834564;1;1;2
"1717";5;1;3;3;99;9998;1;9211;2;2;3;1600;3;5223;1;17328,55078125;1,10977292060852;1;1;2
"1718";5;2;2;997;1;9211;9;9211;1;8;3;500;1;NA;1;16548,857421875;1,05983901023865;2;0;3
"1719";4;1;2;3;1;9994;1;9995;2;2;3;14;14;NA;1;16994,384765625;1,08837199211121;2;0;3
"1720";4;1;3;1;1;9994;1;7422;2;4;5;14;4;3322;1;17229,69140625;1,10344183444977;1;1;1
"1721";4;2;1;1;3;2411;1;7531;2;4;4;14;5;5311;1;11903,615234375;0,762343645095825;4;1;1
"1722";4;2;3;1;1;9994;99;9998;2;1;3;NA;NA;NA;1;17483,4609375;1,11969387531281;2;0;3
"1723";4;1;1;3;1;2221;1;2431;1;4;3;14;14;4321;1;11988,0771484375;0,767752826213837;1;1;1
"1724";4;2;1;1;3;9998;3;5249;2;5;4;14;14;3313;1;17066,076171875;1,09296333789825;1;1;1
"1725";4;2;2;1;99;9994;1;5249;2;2;3;14;3;NA;1;17380,923828125;1,11312711238861;2;0;3
"1726";4;1;2;7;2;9112;1;7111;2;8;4;14;12;9622;1;17270,845703125;1,10607743263245;1;1;3
"1727";4;1;2;1;99;5230;99;2221;1;3;3;14;3;5245;1;17270,845703125;1,10607743263245;1;1;3
"1728";4;2;1;1;1;3339;1;3339;2;5;4;14;14;NA;1;11903,615234375;0,762343645095825;4;0;1
"1729";4;1;1;1;1;9994;99;7112;2;8;3;14;14;NA;1;11988,0771484375;0,767752826213837;3;0;3
"1730";4;1;2;3;1;9994;99;9998;2;1;3;NA;NA;NA;1;16994,384765625;1,08837199211121;2;0;1
"1731";4;1;3;3;1;5153;1;7111;2;6;4;5000;7;7112;1;17229,69140625;1,10344183444977;1;1;3
"1732";4;2;1;1;1;9994;9;7112;2;4;3;14;14;NA;1;17066,076171875;1,09296333789825;4;0;1
"1733";4;2;3;1;1;9994;9;9211;1;4;2;1000;2;9112;1;17483,4609375;1,11969387531281;1;1;3
"1734";4;2;2;1;1;9994;99;9998;1;3;4;14;3;9321;1;17380,923828125;1,11312711238861;1;1;3
"1735";5;2;3;3;1;9994;2;1349;2;3;3;800;2;NA;1;17036,94921875;1,09109795093536;2;0;2
"1736";5;1;1;3;3;2359;3;2142;1;2;4;2600;4;5211;1;13036,7138671875;0,834910750389099;1;1;1
"1737";5;1;3;997;1;9994;1;4419;2;5;3;1300;2;5211;1;16262,181640625;1,04147946834564;1;1;2
"1738";5;1;2;3;1;9998;1;7234;2;2;3;400;1;7234;1;16917,80859375;1,08346784114838;4;1;3
"1739";5;2;1;3;1;7533;99;9998;2;5;4;1000;2;NA;1;16548,857421875;1,05983901023865;4;0;1
"1740";5;2;2;3;1;9994;2;1349;2;4;3;1800;3;NA;1;15624,5908203125;1,00064623355865;3;0;2
"1741";5;2;1;3;4;2359;2;7214;2;5;4;1000;2;NA;1;12895,619140625;0,82587456703186;2;0;1
"1742";5;1;3;3;1;9994;1;7112;2;5;3;1500;3;1221;1;17328,55078125;1,10977292060852;1;1;2
"1743";5;1;1;3;1;9994;1;1221;2;5;3;1200;2;NA;1;13036,7138671875;0,834910750389099;4;0;1
"1744";4;1;1;1;1;9994;1;9996;1;4;4;4500;6;8153;1;18455,25;1,18193018436432;1;1;3
"1745";4;1;2;5;4;3339;1;3339;4;4;4;15;15;7532;1;19851,75;1,27136635780334;1;1;3
"1746";4;2;1;1;1;8153;1;8332;2;4;5;14;14;NA;1;16636,5;1,06545197963715;4;0;1
"1747";4;2;2;1;1;8153;1;8189;4;4;3;15;15;2512;1;15389,25;0,985574245452881;1;1;1
"1748";4;1;2;1;2;8153;1;9998;2;4;3;3000;5;7112;1;17661,75;1,13111209869385;1;1;2
"1749";3;1;3;2;2;4223;2;9998;3;6;3;2500;4;8331;1;16622,23046875;1,06453812122345;1;1;1
"1750";3;2;3;2;3;3221;1;9995;2;4;2;1100;2;NA;1;18701,26953125;1,19768607616425;2;0;3
"1751";3;2;1;3;99;9994;2;8322;2;4;3;2500;4;NA;1;11720,5771484375;0,750621318817139;3;0;1
"1752";3;1;1;3;2;9994;2;5212;2;4;3;1200;2;NA;1;11396,345703125;0,729856610298157;4;0;1
"1753";3;2;1;1;1;9994;2;5141;2;2;3;2000;3;4226;1;16671;1,06766140460968;1;1;2
"1754";3;1;2;3;2;3434;2;7231;1;2;3;1400;3;5222;1;16151,51953125;1,03439235687256;1;1;3
"1755";3;1;2;1;3;2341;2;9998;4;5;2;6000;7;3411;1;17365,576171875;1,11214423179626;1;1;1
"1756";3;2;3;4;2;4419;2;1342;4;5;3;12000;9;1341;1;19092,576171875;1,22274661064148;1;1;1
"1757";3;2;1;3;9;9211;4;4120;2;5;2;1200;2;NA;1;12900;0,826155126094818;4;0;1
"1758";3;2;3;1;9;9994;9;9211;1;5;3;678;1;NA;1;18104,19921875;1,15944790840149;3;0;1
"1759";3;2;2;3;9;9211;9;9211;2;5;2;678;1;NA;1;17178,953125;1,10019218921661;2;0;3
"1760";3;1;2;3;9;9211;99;9211;2;3;3;678;1;8332;1;17077;1,09366285800934;1;1;2
"1761";3;2;3;2;1;9211;1;9211;1;3;2;678;1;NA;1;18350;1,17518973350525;3;0;3
"1762";3;1;3;3;9;9211;9;9211;1;3;3;675;1;5414;1;15107,818359375;0,96755051612854;1;1;3
"1763";3;1;1;2;1;9994;9;9211;1;7;2;1500;3;9333;1;16151,619140625;1,0343986749649;1;1;3
"1764";3;1;1;3;1;9994;99;9211;1;5;3;700;2;9129;1;12464,142578125;0,798241555690765;1;1;1
"1765";3;1;1;3;2;9994;1;6225;1;7;2;1200;2;7112;1;12464,142578125;0,798241555690765;1;1;1
"1766";3;2;1;2;3;2341;1;7411;2;3;3;800;2;NA;1;17178,953125;1,10019218921661;3;0;2
"1767";3;2;1;3;2;9994;1;9214;2;5;3;400;1;NA;1;12900;0,826155126094818;4;0;1
"1768";3;2;2;3;1;5212;1;6225;1;4;2;240;1;NA;1;18350;1,17518973350525;4;0;3
"1769";3;2;3;3;1;9994;9;9211;2;5;3;380;1;9111;1;18104,19921875;1,15944790840149;1;1;2
"1770";3;1;3;4;1;9211;1;7112;1;5;3;1500;3;7112;1;17077;1,09366285800934;1;1;3
"1771";3;1;1;2;99;9994;1;9995;1;6;3;250;1;NA;1;16151,619140625;1,0343986749649;2;0;3
"1772";3;1;3;3;1;5243;99;5221;4;6;4;4000;6;3411;1;15107,818359375;0,96755051612854;1;1;2
"1773";3;1;2;3;2;5120;1;7512;2;4;2;1350;2;NA;1;16151,51953125;1,03439235687256;2;0;2
"1774";3;1;3;3;1;5243;2;8343;2;4;4;2700;4;7112;1;16622,23046875;1,06453812122345;1;1;3
"1775";3;1;1;3;1;9111;99;6225;2;3;3;2600;4;NA;1;11396,345703125;0,729856610298157;4;0;1
"1776";3;2;2;5;9;9994;9;9211;2;4;4;1000;2;1420;1;19092,576171875;1,22274661064148;1;1;3
"1777";3;2;3;2;9;9111;2;7112;2;2;2;2200;4;3422;1;18701,26953125;1,19768607616425;1;1;1
"1778";3;2;2;3;9;9111;2;7536;2;7;3;2200;4;9520;1;16671;1,06766140460968;1;1;2
"1779";3;2;2;3;2;3339;2;3339;4;3;4;14;3;7231;1;15039,845703125;0,963197410106659;1;1;1
"1780";3;2;1;4;2;3352;1;7212;2;3;4;14;2;NA;1;12455,6669921875;0,797698676586151;3;0;1
"1781";3;1;3;3;3;2330;1;8211;2;2;3;14;2;5223;1;16213,0830078125;1,03833508491516;1;1;1
"1782";3;1;1;1;2;3334;1;7112;2;4;3;14;2;NA;1;12475,3330078125;0,7989581823349;3;0;1
"1783";3;2;1;1;1;9996;1;9996;2;3;3;14;4;NA;1;15039,845703125;0,963197410106659;3;0;2
"1784";3;2;3;3;1;9994;1;5243;2;5;3;14;2;NA;1;17373,416015625;1,11264634132385;4;0;2
"1785";3;1;3;1;2;2341;2;5153;4;4;2;14;1;NA;1;15530,154296875;0,994598150253296;1;0;3
"1786";3;2;3;7;2;4212;1;7222;2;6;4;14;4;NA;1;19259,455078125;1,23343396186829;1;0;2
"1787";3;2;3;3;2;3221;99;9998;2;3;3;1300;2;NA;1;16829,400390625;1,07780587673187;2;0;2
"1788";3;1;1;3;1;9211;1;9211;1;7;3;2000;3;9211;1;18266,544921875;1,16984498500824;1;1;3
"1789";3;2;1;3;1;9211;1;9211;1;6;3;500;1;NA;1;15107;0,967498123645782;2;0;1
"1790";3;1;1;3;1;9211;1;9211;1;4;2;1300;2;NA;1;17713,900390625;1,1344518661499;4;0;1
"1791";3;2;1;1;1;9211;1;9211;1;3;2;1000;2;NA;1;14555,7275390625;0,932192921638489;4;0;1
"1792";3;1;2;2;1;9211;1;9211;1;6;2;2000;3;NA;1;16924,091796875;1,08387017250061;3;0;3
"1793";3;1;3;4;9;9211;99;9998;1;3;3;800;2;9211;1;16094,5;1,03074061870575;1;1;3
"1794";3;2;3;3;1;9111;1;9211;2;5;3;1300;2;NA;1;13474,0908203125;0,86292165517807;4;0;2
"1795";3;1;1;2;99;9998;1;7115;1;5;5;1200;2;NA;1;13020,6875;0,833884358406067;4;0;1
"1796";3;1;2;3;2;3253;99;9998;1;3;2;1000;2;7522;1;18068,78515625;1,1571798324585;1;1;3
"1797";3;1;2;3;1;9211;1;9211;1;4;3;1000;2;9997;1;15773,8125;1,01020276546478;1;1;3
"1798";3;2;2;3;1;9211;1;9211;2;2;3;250;1;NA;1;16627,4375;1,06487154960632;2;0;2
"1799";3;2;1;3;2;5120;99;9998;2;5;3;678;1;NA;1;16499,5625;1,05668199062347;2;0;3
"1800";3;2;3;3;9;9111;9;9211;1;4;2;200;1;NA;1;15343,6875;0,982656300067902;2;0;3
"1801";3;2;1;3;1;9111;1;7522;2;7;4;3000;5;NA;1;13286,75;0,850923776626587;2;0;1
"1802";3;1;3;2;9;9211;9;9211;1;4;2;1000;2;NA;1;14404,0625;0,922479867935181;4;0;3
"1803";3;2;1;3;1;9998;2;5212;2;4;3;1500;3;NA;1;11720,5771484375;0,750621318817139;4;0;1
"1804";3;1;3;2;1;5249;2;7231;3;1;2;NA;NA;5414;1;17365,576171875;1,11214423179626;1;1;1
"1805";3;2;3;3;9;9994;2;6225;1;9;3;2000;3;5311;1;18701,26953125;1,19768607616425;1;1;3
"1806";3;1;1;3;99;9997;1;9334;2;4;2;2000;3;9331;1;11396,345703125;0,729856610298157;1;1;1
"1807";3;1;2;1;1;5243;1;7112;4;5;3;4500;6;NA;1;16151,51953125;1,03439235687256;2;0;1
"1808";3;2;2;1;1;9994;2;3512;2;5;3;3000;5;3343;1;19092,576171875;1,22274661064148;1;1;2
"1809";5;1;3;7;1;9994;9;6121;1;3;3;4000;6;5132;1;17322,462890625;1,10938310623169;1;1;3
"1810";5;1;2;1;2;8331;2;8322;2;3;3;5000;7;8331;1;16149,814453125;1,03428316116333;1;1;3
"1811";5;1;1;1;1;9412;2;1420;2;4;3;3000;5;NA;1;11970,2958984375;0,766614079475403;4;0;1
"1812";5;1;3;1;2;5312;1;8344;3;6;4;3400;6;9622;1;16651,1484375;1,06639003753662;1;1;1
"1813";5;1;2;3;4;2221;1;2433;4;4;4;8000;8;4419;1;16757,037109375;1,0731714963913;1;1;2
"1814";5;2;1;1;2;5249;2;8113;2;6;4;4000;6;NA;1;16559,30859375;1,06050837039948;2;0;3
"1815";5;2;3;1;1;5249;1;8322;2;7;3;5500;7;1219;1;16821;1,07726788520813;1;1;2
"1816";5;2;1;1;1;9412;1;7123;2;7;4;14;2;NA;1;11359,6787109375;0,727508306503296;2;0;1
"1817";5;2;1;1;1;9111;1;8332;2;8;4;5000;7;NA;1;11359,6787109375;0,727508306503296;3;0;1
"1818";5;2;1;1;1;9111;1;7112;1;6;4;14;14;NA;1;11934,92578125;0,764348864555359;4;0;1
"1819";5;2;3;1;2;9994;2;7212;2;4;4;14;3;5230;1;18708,482421875;1,19814789295197;1;1;2
"1820";5;1;1;3;1;9111;99;5414;1;6;3;14;6;5212;1;14777,5166015625;0,946396946907043;1;1;3
"1821";5;1;2;2;2;9994;2;411;3;3;4;14;4;4419;1;14777,5166015625;0,946396946907043;1;1;1
"1822";5;1;3;3;2;9994;2;5419;4;4;3;14;3;5419;1;18119,259765625;1,16041231155396;1;1;2
"1823";5;2;2;1;3;9994;3;2341;3;3;4;15;15;4226;1;15659,1728515625;1,00286090373993;1;1;1
"1824";5;1;1;3;2;9995;2;3324;2;14;5;14;14;3421;1;12120,4072265625;0,776227653026581;1;1;1
"1825";5;2;2;1;3;3321;3;3321;4;3;5;14;14;2619;1;15659,1728515625;1,00286090373993;1;1;1
"1826";5;1;2;1;3;9994;3;3332;4;2;5;3000;5;4322;1;14777,5166015625;0,946396946907043;1;1;2
"1827";5;2;1;1;3;2611;3;2611;2;1;5;NA;NA;NA;1;11934,92578125;0,764348864555359;4;0;1
"1828";5;2;1;1;2;4110;2;3322;4;5;4;3000;5;5223;1;15659,1728515625;1,00286090373993;1;1;1
"1829";5;2;3;1;2;3114;1;2113;4;2;4;4500;6;4419;1;18708,482421875;1,19814789295197;1;1;2
"1830";5;1;3;3;3;2113;3;1211;4;2;3;10000;8;1349;1;18119,259765625;1,16041231155396;1;1;3
"1831";5;1;1;1;4;2341;4;1349;2;5;6;3500;6;NA;1;14777,5166015625;0,946396946907043;4;0;1
"1832";5;1;3;1;2;9994;3;2113;2;3;4;14;6;5223;1;17240,107421875;1,1041088104248;1;1;2
"1833";5;2;2;3;2;9994;2;1311;2;2;4;2500;4;5223;1;17905,814453125;1,14674270153046;1;1;2
"1834";5;2;1;1;3;4110;2;7411;2;6;4;14;3;NA;1;11934,92578125;0,764348864555359;4;0;1
"1835";5;2;3;3;3;2353;3;2144;4;3;5;14;10;2634;1;18708,482421875;1,19814789295197;1;1;2
"1836";5;1;3;3;2;3221;1;9995;2;2;4;14;5;4321;1;17240,107421875;1,1041088104248;1;1;2
"1837";5;2;2;1;3;4419;3;5249;4;4;5;14;4;2634;1;17905,814453125;1,14674270153046;1;1;2
"1838";5;1;1;3;3;2411;3;1212;2;5;4;14;8;4321;1;12120,4072265625;0,776227653026581;1;1;1
"1839";5;1;1;3;1;9994;1;5414;2;8;3;14;4;7231;1;14777,5166015625;0,946396946907043;1;1;1
"1840";5;2;2;1;1;9622;1;9995;2;4;4;14;5;5249;1;15659,1728515625;1,00286090373993;1;1;2
"1841";5;1;2;1;3;2412;3;2611;4;1;3;NA;NA;2512;1;17240,107421875;1,1041088104248;1;1;1
"1842";5;1;2;3;1;5120;1;7411;2;4;2;14;3;7411;1;14777,5166015625;0,946396946907043;1;1;3
"1843";5;2;2;1;1;9994;1;8189;2;4;4;14;5;4222;1;17905,814453125;1,14674270153046;1;1;2
"1844";5;1;1;3;2;5419;1;7119;2;3;4;14;4;4415;1;12120,4072265625;0,776227653026581;1;1;1
"1845";5;2;1;1;3;4225;1;7112;2;4;4;1500;3;4419;1;11934,92578125;0,764348864555359;1;1;1
"1846";5;1;3;3;1;9111;1;7112;1;4;2;14;3;8321;1;18119,259765625;1,16041231155396;1;1;3
"1847";5;1;2;3;1;5142;1;5221;5;1;4;NA;NA;NA;1;17240,107421875;1,1041088104248;2;0;1
"1848";5;2;3;3;1;9111;2;3339;2;4;4;14;3;4226;1;18708,482421875;1,19814789295197;1;1;2
"1849";5;2;2;1;2;9994;2;4321;2;5;4;14;5;3118;1;15659,1728515625;1,00286090373993;1;1;2
"1850";5;2;2;1;9;5312;1;5414;1;3;2;14;2;NA;1;15659,1728515625;1,00286090373993;2;0;3
"1851";5;1;3;1;3;9995;2;9211;2;2;2;14;7;7112;1;18119,259765625;1,16041231155396;1;1;3
"1852";5;2;2;8;1;9994;1;7131;4;5;3;14;14;3423;1;17905,814453125;1,14674270153046;1;1;1
"1853";5;1;1;5;2;9111;1;5414;2;4;3;14;3;NA;1;12120,4072265625;0,776227653026581;3;0;1
"1854";5;1;2;1;3;5221;2;3339;3;2;3;14;5;1213;1;17240,107421875;1,1041088104248;1;1;2
"1855";5;2;3;3;3;2634;3;2611;4;3;4;14;14;2434;1;18708,482421875;1,19814789295197;1;1;2
"1856";5;2;1;1;3;5222;3;5413;2;2;4;14;3;NA;1;11934,92578125;0,764348864555359;4;0;1
"1857";5;1;2;1;2;5120;1;8331;2;4;3;14;7;5249;1;14777,5166015625;0,946396946907043;1;1;2
"1858";3;2;2;7;9;9211;1;9211;2;3;2;13;13;NA;1;16066,384765625;1,02894008159637;4;0;1
"1859";3;2;1;3;3;2359;99;9998;1;6;3;600;1;NA;1;14135,3076171875;0,905268013477325;4;0;1
"1860";3;1;2;2;99;9111;3;3253;1;3;3;1000;2;NA;1;17910,4609375;1,14704024791718;4;0;3
"1861";3;1;3;9;99;9211;99;9211;NA;5;1;150;1;NA;2;15773,3330078125;1,01017212867737;4;0;NA
"1862";3;1;1;7;3;2359;9;9998;1;5;3;500;1;NA;1;15692,154296875;1,00497317314148;4;0;1
"1863";3;1;2;7;1;9211;9;9211;1;3;1;700;2;NA;1;18121,916015625;1,16058254241943;2;0;3
"1864";3;2;3;7;1;9211;9;9211;2;6;2;678;1;4226;1;13255,6923828125;0,848934769630432;1;1;1
"1865";3;2;2;5;9;9211;9;9211;2;3;2;13;13;NA;1;14907,6923828125;0,954733848571777;4;0;1
"1866";3;2;1;1;1;9211;1;9211;1;4;2;1200;2;NA;1;12455,6669921875;0,797698676586151;2;0;3
"1867";3;1;2;1;3;2341;2;7522;2;5;2;1300;2;7522;1;17365,181640625;1,11211895942688;1;1;2
"1868";3;2;2;3;1;3339;2;7119;2;3;4;1356;2;5141;1;19259,455078125;1,23343396186829;1;1;2
"1869";3;2;2;1;1;9211;2;9211;2;4;3;2500;4;9112;1;9449;0,605142652988434;2;1;2
"1870";3;1;1;3;1;5120;1;9329;1;9;2;2034;3;9334;1;15233;0,975567519664764;1;1;3
"1871";3;1;3;3;1;9994;2;9211;2;9;2;2000;3;9212;1;13900,5;0,890230178833008;1;1;1
"1872";3;2;1;3;1;5120;2;7112;1;8;3;2200;4;NA;1;11980,5;0,76726758480072;4;0;3
"1873";3;2;3;1;1;9994;1;8211;1;5;4;1000;2;NA;1;13116;0,83998841047287;4;0;3
"1874";3;2;3;3;1;5120;2;9211;2;5;3;2000;3;9212;1;9449;0,605142652988434;1;1;1
"1875";3;1;2;1;1;9994;1;9211;1;10;4;1000;2;NA;1;15476,5;0,991162002086639;2;0;3
"1876";3;1;1;3;1;9994;1;9622;1;4;4;1500;3;5131;1;12298;0,787601232528687;1;1;1
"1877";5;1;2;1;99;9994;99;9211;1;3;3;800;2;7112;1;16917,80859375;1,08346784114838;1;1;3
"1878";5;1;1;1;99;9994;99;7411;2;6;2;678;1;NA;1;13036,7138671875;0,834910750389099;4;0;1
"1879";5;2;1;1;2;9994;1;8189;2;3;4;1300;2;NA;1;16548,857421875;1,05983901023865;4;0;2
"1880";5;1;3;1;1;9994;9;9211;2;4;3;2700;4;8321;1;17328,55078125;1,10977292060852;1;1;2
"1881";5;2;3;1;1;5120;1;9211;4;4;4;1900;3;4226;1;17036,94921875;1,09109795093536;1;1;1
"1882";5;2;1;1;2;9994;2;7112;2;5;4;700;2;NA;1;12895,619140625;0,82587456703186;4;0;1
"1883";5;1;2;1;1;9112;1;5414;1;3;3;1000;2;9212;1;16262,181640625;1,04147946834564;1;1;2
"1884";5;2;3;1;1;9994;1;9622;2;5;3;1600;3;NA;1;15624,5908203125;1,00064623355865;2;0;2
"1885";5;2;2;1;1;9111;99;9998;2;3;3;1000;2;NA;1;17146,333984375;1,09810316562653;2;0;2
"1886";5;2;3;3;1;9112;99;9998;997;6;2;800;2;NA;1;12647,625;0,809992253780365;2;0;3
"1887";5;1;1;1;1;9994;1;8341;1;9;3;700;2;9211;1;13709,5;0,877997994422913;2;1;3
"1888";5;1;3;2;9;9994;1;9211;2;5;3;2000;3;6121;1;20367,333984375;1,30438578128815;2;1;2
"1889";5;2;1;1;1;9994;1;9211;2;2;3;1000;2;NA;1;12171,22265625;0,779482007026672;2;0;2
"1890";5;2;1;2;1;9994;1;8331;2;4;3;1500;3;NA;1;12171,22265625;0,779482007026672;4;0;1
"1891";5;1;1;1;1;9994;1;9213;2;3;3;1400;3;NA;1;18404,71484375;1,1786937713623;2;0;1
"1892";5;1;2;1;1;9994;1;9213;2;3;3;900;2;9211;1;18187,28515625;1,16476893424988;1;1;2
"1893";5;1;1;1;2;5120;1;7112;2;3;3;1300;2;5131;1;13036,7138671875;0,834910750389099;1;1;1
"1894";5;2;2;1;1;9111;1;8341;2;2;3;1000;2;NA;1;16548,857421875;1,05983901023865;2;0;3
"1895";5;1;2;3;1;5249;1;9211;2;8;4;1800;3;9211;1;16917,80859375;1,08346784114838;1;1;3
"1896";5;2;3;3;2;3251;2;8322;4;4;4;2700;4;3251;1;17036,94921875;1,09109795093536;1;1;1
"1897";5;1;2;1;1;9994;1;7112;2;5;3;4000;6;5412;1;16262,181640625;1,04147946834564;1;1;2
"1898";5;2;1;1;1;9622;2;5131;2;6;4;1300;2;NA;1;12895,619140625;0,82587456703186;4;0;1
"1899";5;1;3;3;1;9994;1;7112;2;3;4;1000;2;7112;1;17328,55078125;1,10977292060852;1;1;2
"1900";5;2;2;1;1;9994;1;6111;2;3;4;900;2;NA;1;15624,5908203125;1,00064623355865;2;0;2
"1901";5;1;1;2;1;9111;1;7223;2;3;4;1356;2;5120;1;11970,2958984375;0,766614079475403;1;1;3
"1902";5;1;1;1;1;5141;2;5153;2;4;5;2100;4;9122;1;16149,814453125;1,03428316116333;1;1;3
"1903";5;2;1;3;1;7533;1;6111;2;6;2;900;2;NA;1;11359,6787109375;0,727508306503296;3;0;1
"1904";5;1;3;1;1;7314;1;9112;2;5;3;4500;6;8332;1;16651,1484375;1,06639003753662;1;1;2
"1905";5;1;3;3;1;9994;1;8211;2;3;4;5300;7;7212;1;16757,037109375;1,0731714963913;1;1;2
"1906";5;2;2;1;1;9121;1;8322;2;4;3;3000;5;NA;1;17146,30859375;1,09810161590576;2;0;2
"1907";5;2;3;2;1;4223;1;8331;2;5;3;700;2;NA;1;16821;1,07726788520813;2;0;2
"1908";5;2;1;1;3;2359;2;8332;4;4;4;1300;2;3512;1;16559,30859375;1,06050837039948;1;1;1
"1909";3;2;3;3;1;9996;2;8342;1;7;3;1500;3;NA;1;17373,416015625;1,11264634132385;2;0;1
"1910";3;1;1;1;1;1221;2;1221;2;5;4;1500;3;NA;1;12475,3330078125;0,7989581823349;4;0;1
"1911";3;2;1;1;1;9412;2;8342;2;4;4;1300;2;NA;1;15039,845703125;0,963197410106659;4;0;1
"1912";3;1;2;3;2;9994;3;5414;3;5;3;3000;5;3343;1;15530,154296875;0,994598150253296;1;1;1
"1913";3;1;3;1;2;9994;2;9996;2;4;4;4000;6;7214;1;16213,0830078125;1,03833508491516;1;1;2
"1914";5;1;2;1;2;3212;2;5153;4;4;4;3300;5;NA;1;14777,5166015625;0,946396946907043;3;0;1
"1915";5;1;2;8;1;9994;2;5414;2;3;3;3500;6;3251;1;17240,107421875;1,1041088104248;1;1;2
"1916";5;2;2;1;2;9994;1;5120;2;4;3;3000;5;4120;1;17905,814453125;1,14674270153046;1;1;2
"1917";5;2;1;4;1;5223;2;7125;2;4;4;1500;3;NA;1;11934,92578125;0,764348864555359;4;0;1
"1918";5;1;1;1;1;9994;99;9998;1;4;1;14;3;NA;1;12120,4072265625;0,776227653026581;2;0;1
"1919";5;2;3;3;99;9998;1;7112;2;4;4;1500;3;5246;1;18708,482421875;1,19814789295197;1;1;3
"1920";5;1;2;1;1;5142;1;7534;4;5;4;5000;7;4222;1;14777,5166015625;0,946396946907043;1;1;1
"1921";5;1;3;1;1;5142;99;9998;2;4;3;14;6;7232;1;18119,259765625;1,16041231155396;1;1;2
